subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	238	1	frame	right	200	0	0.1	1	right	197.072411252	-14.2241178226	1.0	319.236629744	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	239	0					0.1	1	right	196.777173877	11.0873927677	1.0	406.076230676	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	240	1	frame	left	-200	0	0.1	1	left	-207.267326562	18.580188134	1.0	202.926081518	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	241	1	sound	left			0.1	1	left	-213.431925863	-15.4065430675	1.0	362.123031839	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	242	1	sound	right			0.1	1	right	218.835382946	-22.7539182112	1.0	395.7669183	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	243	0					0.1	1	left	-219.721374665	-17.9101845014	1.0	459.652603458	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	244	0					0.1	1	left	-195.811151117	-1.73368149996	1.0	370.289949409	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	245	1	sound	right			0.1	1	right	208.043843199	-16.9355008255	1.0	416.183112044	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	246	0					0.1	1	right	195.328338557	3.41225565204	1.0	487.210357722	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	247	0					0.1	1	right	184.81511571	-3.92956059832	1.0	402.355094047	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	248	1	sound	left			0.1	1	left	-198.188947092	-18.253740955	1.0	436.315829036	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	249	1	sound	right			0.1	1	right	184.93913345	9.22054422846	1.0	346.075607245	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	250	1	sound	left			0.1	1	left	-192.816644022	-19.5091920898	1.0	407.038511403	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	251	0					0.1	1	right	220.703293448	-21.9723586775	1.0	402.524886726	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	252	1	sound	left			0.1	1	left	-185.159679696	11.9741856385	1.0	471.034580129	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	253	1	sound	left			0.1	0					1330.39747254		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	254	1	sound	left			0.1	0					1338.18666558		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	255	1	sound	right			0.1	1	right	184.197497049	6.17797124305	1.0	436.377438484	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	256	1	sound	left			0.1	1	left	-214.905818661	1.91504458681	1.0	436.053622208	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	257	1	frame	right	200	0	0.1	0					1336.37138756		nogo	1
